N,seed_theta,seed_Y,var_name,est,sd,bias,cover
400,10,2,Sigma_3,0.97500508950568,0.307316688377705,-0.0249949104943199,TRUE
400,10,2,Sigma_4,3.42601882572911,0.756167970911739,-1.86398117427089,FALSE
400,10,2,Sigma_5,3.6201099124174,0.927273013686294,-1.6698900875826,TRUE
400,10,2,Sigma_6,0.662986456020092,0.169742104410806,-0.337013543979908,TRUE
400,10,2,Sigma_7,3.95202689772167,0.985918026903003,-1.33797310227833,TRUE
400,10,3,Sigma_1,3.08426783448791,0.721164964486155,-2.20573216551209,FALSE
400,10,3,Sigma_2,0.916383893257464,0.271376959712677,-0.0836161067425355,TRUE
400,10,3,Sigma_3,1.46842968524668,0.447660239501491,0.468429685246675,TRUE
400,10,3,Sigma_4,3.84259773461095,0.730399671508316,-1.44740226538905,TRUE
400,10,3,Sigma_5,3.56835969044766,0.775097948093292,-1.72164030955234,TRUE
400,10,3,Sigma_6,0.739070371104077,0.165051660954458,-0.260929628895923,TRUE
400,10,3,Sigma_7,4.70069609237376,1.12475823904792,-0.589303907626235,TRUE
400,10,4,Sigma_1,3.30733923342071,0.808900722662419,-1.98266076657929,FALSE
400,10,4,Sigma_2,1.01353354696894,0.319858300385745,0.0135335469689404,TRUE
400,10,4,Sigma_3,1.20357494002691,0.343675358732245,0.203574940026912,TRUE
400,10,4,Sigma_4,3.80825929713473,0.767345502645382,-1.48174070286527,TRUE
400,10,4,Sigma_5,3.79627900482344,0.908967461472852,-1.49372099517656,TRUE
400,10,4,Sigma_6,0.772704050397965,0.177555139009767,-0.227295949602035,TRUE
400,10,4,Sigma_7,3.96753984446727,0.984708689354757,-1.32246015553273,TRUE
400,10,5,Sigma_1,3.12479792542992,0.806727817395993,-2.16520207457008,FALSE
400,10,5,Sigma_2,0.73738856527419,0.232189080920886,-0.26261143472581,TRUE
400,10,5,Sigma_3,1.06434087421585,0.319011829614505,0.0643408742158487,TRUE
400,10,5,Sigma_4,4.54659873966533,0.938642785063919,-0.743401260334667,TRUE
400,10,5,Sigma_5,3.18898591655571,0.799260001781271,-2.10101408344429,FALSE
400,10,5,Sigma_6,0.772436920023661,0.17476552667748,-0.227563079976339,TRUE
400,10,5,Sigma_7,4.46466077483571,1.23140017370339,-0.825339225164288,TRUE
400,11,1,Sigma_1,6.58758338066832,1.72443958406619,1.29758338066832,TRUE
400,11,1,Sigma_2,0.708785155831289,0.245951432582548,-0.291214844168711,TRUE
400,11,1,Sigma_3,0.860319006106417,0.283875654078549,-0.139680993893583,TRUE
400,11,1,Sigma_4,2.64384644916858,0.577998841300781,-2.64615355083142,FALSE
400,11,1,Sigma_5,3.92101590209571,0.935611649932621,-1.36898409790428,TRUE
400,11,1,Sigma_6,0.978418118997879,0.227168270481718,-0.0215818810021206,TRUE
400,11,1,Sigma_7,3.86447170214614,1.02221091543449,-1.42552829785386,TRUE
400,11,2,Sigma_1,4.7614855988433,1.24243710325266,-0.528514401156699,TRUE
400,11,2,Sigma_2,1.59702707510894,0.542651761472507,0.597027075108937,TRUE
400,11,2,Sigma_3,0.867098524486861,0.309936701932151,-0.132901475513139,TRUE
400,11,2,Sigma_4,2.6701896753629,0.574845346909678,-2.6198103246371,FALSE
400,11,2,Sigma_5,4.01639171346616,0.977137943087651,-1.27360828653384,TRUE
400,11,2,Sigma_6,0.824534260852864,0.182147055678717,-0.175465739147136,TRUE
400,11,2,Sigma_7,5.19634408473414,1.41463297442014,-0.0936559152658623,TRUE
400,11,3,Sigma_1,3.86052127155942,0.99591593805123,-1.42947872844058,TRUE
400,11,3,Sigma_2,0.863861351449224,0.287305920629933,-0.136138648550776,TRUE
400,11,3,Sigma_3,0.725511375441616,0.271949906809144,-0.274488624558384,TRUE
400,11,3,Sigma_4,2.17830219031025,0.468300809742048,-3.11169780968975,FALSE
400,11,3,Sigma_5,3.22654098333643,0.779060860878761,-2.06345901666357,FALSE
400,11,3,Sigma_6,0.812563495843109,0.188602311133049,-0.187436504156891,TRUE
400,11,3,Sigma_7,3.73606732998177,0.97558737132184,-1.55393267001823,TRUE
400,11,4,Sigma_1,6.04727860530182,1.49089198461928,0.75727860530182,TRUE
400,11,4,Sigma_2,1.41183178522619,0.442959462030714,0.411831785226188,TRUE
400,11,4,Sigma_3,0.656410454060172,0.21963110934078,-0.343589545939828,TRUE
400,11,4,Sigma_4,2.77054307445233,0.569915222930386,-2.51945692554767,FALSE
400,11,4,Sigma_5,4.44763549360893,1.05296590965095,-0.842364506391073,TRUE
400,11,4,Sigma_6,0.934939561853409,0.203919205917834,-0.0650604381465909,TRUE
400,11,4,Sigma_7,5.16288729394085,1.36266539042436,-0.127112706059148,TRUE
400,11,5,Sigma_1,4.57202839508275,1.11100489175504,-0.71797160491725,TRUE
400,11,5,Sigma_2,0.973878926852026,0.31799792265719,-0.0261210731479737,TRUE
400,11,5,Sigma_3,0.723983811070104,0.252178968449058,-0.276016188929896,TRUE
400,11,5,Sigma_4,2.77011374810297,0.568181488986322,-2.51988625189703,FALSE
400,11,5,Sigma_5,4.36460867992896,1.06204505541644,-0.925391320071037,TRUE
400,11,5,Sigma_6,0.918020154137949,0.20679409732432,-0.0819798458620514,TRUE
400,11,5,Sigma_7,5.22874980617641,1.43312917685296,-0.0612501938235868,TRUE
400,12,1,Sigma_1,5.90959889774791,1.37759673614969,0.619598897747912,TRUE
400,12,1,Sigma_2,0.668853202222745,0.215335544139922,-0.331146797777255,TRUE
400,12,1,Sigma_3,0.748605240869834,0.224023081158541,-0.251394759130166,TRUE
400,12,1,Sigma_4,4.46162873979918,1.02615275528401,-0.828371260200816,TRUE
400,12,1,Sigma_5,2.82266670592375,0.672867629874428,-2.46733329407625,FALSE
400,12,1,Sigma_6,1.18301160425411,0.257156448911843,0.183011604254109,TRUE
400,12,1,Sigma_7,3.63817271101572,0.96171159125913,-1.65182728898428,TRUE
400,12,2,Sigma_1,3.91899782618265,0.911605514693787,-1.37100217381735,TRUE
400,12,2,Sigma_2,1.11749484572538,0.353143528677638,0.117494845725382,TRUE
400,12,2,Sigma_3,0.694847408471698,0.208674303819187,-0.305152591528302,TRUE
400,12,2,Sigma_4,3.34950626456041,0.707300573520206,-1.94049373543958,FALSE
400,12,2,Sigma_5,2.94401454738045,0.690180821504173,-2.34598545261955,FALSE
400,12,2,Sigma_6,0.891594426737222,0.192058194230263,-0.108405573262778,TRUE
400,12,2,Sigma_7,4.46837972552115,1.14126236767649,-0.821620274478848,TRUE
400,12,3,Sigma_1,4.78715641808198,1.09681954395064,-0.502843581918016,TRUE
400,12,3,Sigma_2,0.753961656601316,0.233811667596495,-0.246038343398684,TRUE
400,12,3,Sigma_3,0.903462120183974,0.276908448856891,-0.0965378798160256,TRUE
400,12,3,Sigma_4,3.90840558424612,0.902393816130342,-1.38159441575388,TRUE
400,12,3,Sigma_5,3.23385746572525,0.771011742083812,-2.05614253427475,FALSE
400,12,3,Sigma_6,0.918962552771284,0.186055616911251,-0.0810374472287164,TRUE
400,12,3,Sigma_7,4.37594211698051,1.0731462015821,-0.914057883019485,TRUE
400,12,4,Sigma_1,4.08477593028516,0.993923347632791,-1.20522406971484,TRUE
400,12,4,Sigma_2,0.624714535046341,0.181204245259891,-0.375285464953659,TRUE
400,12,4,Sigma_3,0.778952331310253,0.232814231111673,-0.221047668689747,TRUE
400,12,4,Sigma_4,3.59876504893364,0.71831614711357,-1.69123495106636,FALSE
400,12,4,Sigma_5,2.91973109048321,0.630270445158287,-2.37026890951679,FALSE
400,12,4,Sigma_6,1.09148584249608,0.218753219863113,0.0914858424960765,TRUE
400,12,4,Sigma_7,3.98611448515125,1.02224094279844,-1.30388551484875,TRUE
400,12,5,Sigma_1,5.76582941059595,1.41015989430184,0.475829410595953,TRUE
400,12,5,Sigma_2,0.804466370800901,0.253733031023316,-0.195533629199099,TRUE
400,12,5,Sigma_3,0.745805646025878,0.227954970406597,-0.254194353974122,TRUE
400,12,5,Sigma_4,3.96596313525373,0.862750819753108,-1.32403686474627,TRUE
400,12,5,Sigma_5,3.14672783568557,0.763630161917227,-2.14327216431443,FALSE
400,12,5,Sigma_6,0.937305482153466,0.20116251534032,-0.0626945178465343,TRUE
400,12,5,Sigma_7,4.00982298691647,1.02638524680863,-1.28017701308353,TRUE
400,13,1,Sigma_1,5.13723971098177,1.17680021710343,-0.152760289018224,TRUE
400,13,1,Sigma_2,1.07150800613297,0.331756599393105,0.0715080061329711,TRUE
400,13,1,Sigma_3,1.11009639360415,0.331774399436392,0.110096393604153,TRUE
400,13,1,Sigma_4,4.2809885048636,0.864143348768236,-1.0090114951364,TRUE
400,13,1,Sigma_5,4.39873542685941,0.977559599256067,-0.891264573140591,TRUE
400,13,1,Sigma_6,0.973851944514506,0.2265879168616,-0.0261480554854939,TRUE
400,13,1,Sigma_7,4.17086015275976,1.02853736563965,-1.11913984724024,TRUE
400,13,2,Sigma_1,5.15104710174917,1.35332272957246,-0.138952898250828,TRUE
400,13,2,Sigma_2,1.17451725779957,0.395233148857511,0.174517257799568,TRUE
400,13,2,Sigma_3,0.923236907973058,0.309595462900526,-0.0767630920269415,TRUE
400,13,2,Sigma_4,4.01485968356465,0.841031296656184,-1.27514031643535,TRUE
400,13,2,Sigma_5,3.65190957418763,0.898231304367531,-1.63809042581237,TRUE
400,13,2,Sigma_6,0.74372865213272,0.183303668347743,-0.25627134786728,TRUE
400,13,2,Sigma_7,3.68044748365748,0.937641841819323,-1.60955251634252,TRUE
400,13,3,Sigma_1,5.78579437352167,1.52891704830435,0.495794373521675,TRUE
400,13,3,Sigma_2,0.879640675592214,0.273859657373425,-0.120359324407786,TRUE
400,13,3,Sigma_3,0.955985054479134,0.29672947432048,-0.0440149455208659,TRUE
400,13,3,Sigma_4,4.45071113758554,1.04453918798355,-0.839288862414458,TRUE
400,13,3,Sigma_5,3.52110792410713,0.829816367111986,-1.76889207589287,TRUE
400,13,3,Sigma_6,1.15426639041823,0.289457434144561,0.154266390418226,TRUE
400,13,3,Sigma_7,3.54530302383028,0.862460536586516,-1.74469697616971,TRUE
400,13,4,Sigma_1,7.15753370053544,1.73922103295396,1.86753370053545,TRUE
400,13,4,Sigma_2,1.01645244987155,0.326575155092842,0.0164524498715513,TRUE
400,13,4,Sigma_3,0.978618996002413,0.311589495648357,-0.0213810039975875,TRUE
400,13,4,Sigma_4,3.61887508082047,0.759688474004232,-1.67112491917953,TRUE
400,13,4,Sigma_5,3.75493279660176,0.884065889675856,-1.53506720339824,TRUE
400,13,4,Sigma_6,1.29720303169644,0.285984526288417,0.297203031696444,TRUE
400,13,4,Sigma_7,3.46898218213767,0.858132765939395,-1.82101781786233,TRUE
400,13,5,Sigma_1,4.96596746879424,1.11219380718382,-0.324032531205757,TRUE
400,13,5,Sigma_2,0.710163875277507,0.1958027997088,-0.289836124722493,TRUE
400,13,5,Sigma_3,0.862738876823321,0.255069859083872,-0.137261123176679,TRUE
400,13,5,Sigma_4,4.45985304996314,0.900550091217845,-0.830146950036855,TRUE
400,13,5,Sigma_5,4.27530021753377,0.977813136719906,-1.01469978246623,TRUE
400,13,5,Sigma_6,1.00617884087885,0.221419650989171,0.00617884087884701,TRUE
400,13,5,Sigma_7,4.09295074300983,1.00328665733614,-1.19704925699017,TRUE
400,14,1,Sigma_1,4.71822112124743,1.13292151030296,-0.57177887875257,TRUE
400,14,1,Sigma_2,1.21182237446997,0.371969693271942,0.211822374469968,TRUE
400,14,1,Sigma_3,0.841685175436024,0.265502435357836,-0.158314824563976,TRUE
400,14,1,Sigma_4,4.30179888338346,0.945184596582347,-0.988201116616543,TRUE
400,14,1,Sigma_5,4.44804729328522,0.99588891308691,-0.841952706714777,TRUE
400,14,1,Sigma_6,0.609265671921949,0.13496673692058,-0.390734328078051,FALSE
400,14,1,Sigma_7,4.30273432869871,1.04159111902434,-0.98726567130129,TRUE
400,14,2,Sigma_1,4.06244544803773,0.928589217978009,-1.22755455196227,TRUE
400,14,2,Sigma_2,1.60068156060188,0.450329084151681,0.600681560601878,TRUE
400,14,2,Sigma_3,0.644249400853633,0.197538803811865,-0.355750599146367,TRUE
400,14,2,Sigma_4,3.93243655843262,0.774804610313378,-1.35756344156738,TRUE
400,14,2,Sigma_5,3.55675387225434,0.755176899094434,-1.73324612774566,FALSE
400,14,2,Sigma_6,0.675345159184875,0.149268631828253,-0.324654840815125,TRUE
400,14,2,Sigma_7,4.94235774796142,1.2030895550414,-0.347642252038578,TRUE
400,14,3,Sigma_1,4.80247178218172,1.12968132064537,-0.487528217818277,TRUE
400,14,3,Sigma_2,1.54534794009002,0.450230554195608,0.545347940090021,TRUE
400,14,3,Sigma_3,0.722977315224535,0.22497230339605,-0.277022684775465,TRUE
400,14,3,Sigma_4,4.35818738589776,0.924602718705426,-0.931812614102242,TRUE
400,14,3,Sigma_5,4.90882001960793,1.14637912303806,-0.381179980392074,TRUE
400,14,3,Sigma_6,0.739289820764296,0.163086135219101,-0.260710179235704,TRUE
400,14,3,Sigma_7,3.73420759910733,0.912900626013539,-1.55579240089267,TRUE
400,14,4,Sigma_1,5.01196870569531,1.13630375790539,-0.278031294304685,TRUE
400,14,4,Sigma_2,1.42111528066761,0.407165875622403,0.42111528066761,TRUE
400,14,4,Sigma_3,0.687146848554737,0.208931520838137,-0.312853151445263,TRUE
400,14,4,Sigma_4,4.58028509215337,0.88767572058488,-0.709714907846631,TRUE
400,14,4,Sigma_5,4.64384468058767,1.12408304880189,-0.646155319412331,TRUE
400,14,4,Sigma_6,0.68998723230903,0.151908282398013,-0.31001276769097,TRUE
400,14,4,Sigma_7,4.43780648396293,1.02112496795622,-0.852193516037064,TRUE
400,14,5,Sigma_1,5.22345229565301,1.17023354117083,-0.0665477043469931,TRUE
400,14,5,Sigma_2,1.1527204442924,0.341052090553765,0.152720444292395,TRUE
400,14,5,Sigma_3,0.783120117293459,0.231522325282926,-0.216879882706541,TRUE
400,14,5,Sigma_4,4.01187170389368,0.767711864374833,-1.27812829610632,TRUE
400,14,5,Sigma_5,3.48661230215708,0.786422892090177,-1.80338769784292,TRUE
400,14,5,Sigma_6,0.80144686064101,0.173221092292919,-0.19855313935899,TRUE
400,14,5,Sigma_7,3.83084391492022,0.973086566552985,-1.45915608507978,TRUE
400,15,1,Sigma_1,3.78126983081219,1.03481987746907,-1.50873016918781,TRUE
400,15,1,Sigma_2,0.984118741216444,0.330408783744121,-0.015881258783556,TRUE
400,15,1,Sigma_3,0.872142723784412,0.269251219395519,-0.127857276215588,TRUE
400,15,1,Sigma_4,3.88715745991275,0.849269930600113,-1.40284254008725,TRUE
400,15,1,Sigma_5,5.1289367991464,1.23146732488158,-0.161063200853603,TRUE
400,15,1,Sigma_6,1.15373386617564,0.270081375887136,0.153733866175636,TRUE
400,15,1,Sigma_7,3.63747634617343,0.916995382127414,-1.65252365382657,TRUE
400,15,2,Sigma_1,3.88223330405319,0.917423069961312,-1.40776669594681,TRUE
400,15,2,Sigma_2,1.39499702686374,0.434583787716691,0.394997026863738,TRUE
400,15,2,Sigma_3,0.751287333911824,0.229085150268596,-0.248712666088176,TRUE
400,15,2,Sigma_4,3.92191416694433,0.790814776736474,-1.36808583305567,TRUE
400,15,2,Sigma_5,4.27836682632081,0.980162588014114,-1.01163317367918,TRUE
400,15,2,Sigma_6,1.04123598643656,0.234969251179216,0.0412359864365623,TRUE
400,15,2,Sigma_7,5.31305498260689,1.21014842991776,0.0230549826068938,TRUE
400,15,3,Sigma_1,4.30742164579696,1.07601935972779,-0.98257835420304,TRUE
400,15,3,Sigma_2,0.815238939718673,0.254290466335335,-0.184761060281327,TRUE
400,15,3,Sigma_3,0.820800256247184,0.257968668054763,-0.179199743752816,TRUE
400,15,3,Sigma_4,3.90512498291783,0.76320001984466,-1.38487501708216,TRUE
400,15,3,Sigma_5,4.4900910998891,0.973362286353269,-0.799908900110895,TRUE
400,15,3,Sigma_6,0.974998538869637,0.22452086831339,-0.0250014611303625,TRUE
400,15,3,Sigma_7,3.91900310969958,0.963619561675871,-1.37099689030042,TRUE
400,15,4,Sigma_1,3.16545118073501,0.779010733531196,-2.12454881926499,FALSE
400,15,4,Sigma_2,1.03827659535391,0.332732205508181,0.0382765953539135,TRUE
400,15,4,Sigma_3,0.74543280631625,0.240911333593435,-0.25456719368375,TRUE
400,15,4,Sigma_4,4.91303201934517,1.08437178636005,-0.37696798065483,TRUE
400,15,4,Sigma_5,4.82954503161126,1.15330616042953,-0.460454968388744,TRUE
400,15,4,Sigma_6,1.26103373577956,0.298312553082536,0.261033735779564,TRUE
400,15,4,Sigma_7,4.18520304622474,1.07454969510481,-1.10479695377526,TRUE
400,15,5,Sigma_1,3.18201464271907,0.773159472948944,-2.10798535728093,FALSE
400,15,5,Sigma_2,0.817265201733186,0.273674775639594,-0.182734798266814,TRUE
400,15,5,Sigma_3,0.916591699594549,0.296649335174424,-0.0834083004054513,TRUE
400,15,5,Sigma_4,4.70763079369176,1.09702249505851,-0.582369206308234,TRUE
400,15,5,Sigma_5,4.76848391923602,1.2109940812446,-0.521516080763982,TRUE
400,15,5,Sigma_6,1.03089942752238,0.242362268660694,0.0308994275223777,TRUE
400,15,5,Sigma_7,3.92634806658081,1.04912819310188,-1.36365193341918,TRUE
400,16,1,Sigma_1,4.98950307936213,1.24978159829895,-0.300496920637868,TRUE
400,16,1,Sigma_2,0.79910472602105,0.240782324402998,-0.20089527397895,TRUE
400,16,1,Sigma_3,0.987633184420139,0.304881148678497,-0.0123668155798606,TRUE
400,16,1,Sigma_4,3.64561105417535,0.780121005663282,-1.64438894582465,TRUE
400,16,1,Sigma_5,3.59886649153883,0.835184356750075,-1.69113350846117,TRUE
400,16,1,Sigma_6,1.24296446698304,0.259275519267674,0.242964466983042,TRUE
400,16,1,Sigma_7,3.49641141286114,0.858076547855571,-1.79358858713886,TRUE
400,16,2,Sigma_1,4.20948689356268,1.17161576634903,-1.08051310643732,TRUE
400,16,2,Sigma_2,0.82618407001346,0.239612715367451,-0.17381592998654,TRUE
400,16,2,Sigma_3,0.817621559542647,0.261444288029431,-0.182378440457353,TRUE
400,16,2,Sigma_4,4.32276962000546,1.02332849048367,-0.967230379994537,TRUE
400,16,2,Sigma_5,4.74865644989164,1.214275776872,-0.541343550108359,TRUE
400,16,2,Sigma_6,0.94968124798782,0.211366763860317,-0.0503187520121796,TRUE
400,16,2,Sigma_7,4.31768508024657,1.22266177846734,-0.97231491975343,TRUE
400,16,3,Sigma_1,3.23987675497378,0.711679739853766,-2.05012324502622,FALSE
400,16,3,Sigma_2,0.92806518995338,0.265000697556779,-0.0719348100466202,TRUE
400,16,3,Sigma_3,1.06112293879139,0.30862783543201,0.0611229387913936,TRUE
400,16,3,Sigma_4,4.01422263310168,0.756633547246215,-1.27577736689832,TRUE
400,16,3,Sigma_5,4.41504164791615,0.990795111783777,-0.87495835208385,TRUE
400,16,3,Sigma_6,1.01225311988703,0.208872260469008,0.0122531198870257,TRUE
400,16,3,Sigma_7,2.78774502289029,0.698803465122283,-2.50225497710971,FALSE
400,16,4,Sigma_1,4.1204955398714,0.990851862523936,-1.1695044601286,TRUE
400,16,4,Sigma_2,0.826942387052985,0.244314706226454,-0.173057612947015,TRUE
400,16,4,Sigma_3,1.11293825977488,0.363671538091335,0.112938259774882,TRUE
400,16,4,Sigma_4,3.89860637877858,0.880495849569656,-1.39139362122142,TRUE
400,16,4,Sigma_5,4.52501345682625,1.02644020474715,-0.76498654317375,TRUE
400,16,4,Sigma_6,1.44818916195223,0.314631243478428,0.448189161952233,TRUE
400,16,4,Sigma_7,3.81147773380938,0.97215072450979,-1.47852226619062,TRUE
400,16,5,Sigma_1,4.03640030197,1.08967230499038,-1.25359969803,TRUE
400,16,5,Sigma_2,0.966827227773076,0.289161431292068,-0.0331727722269242,TRUE
400,16,5,Sigma_3,1.04103002540403,0.326115802123458,0.0410300254040252,TRUE
400,16,5,Sigma_4,3.91541663117298,0.790503660463062,-1.37458336882702,TRUE
400,16,5,Sigma_5,3.28621432900932,0.732051844536578,-2.00378567099068,FALSE
400,16,5,Sigma_6,1.15326369067381,0.239927239486777,0.153263690673814,TRUE
400,16,5,Sigma_7,3.25732998477942,0.803135039038127,-2.03267001522057,FALSE
400,17,1,Sigma_1,3.96469880524929,1.17403994348992,-1.3253011947507,TRUE
400,17,1,Sigma_2,1.01778544544431,0.341268008887687,0.0177854454443149,TRUE
400,17,1,Sigma_3,1.13985712830989,0.362956579207937,0.139857128309894,TRUE
400,17,1,Sigma_4,5.65433374739861,1.23037970980406,0.364333747398613,TRUE
400,17,1,Sigma_5,3.5085856469869,0.817833678986231,-1.7814143530131,TRUE
400,17,1,Sigma_6,0.983225853869908,0.229811259818015,-0.016774146130092,TRUE
400,17,1,Sigma_7,6.48650180456636,1.49162741812703,1.19650180456636,TRUE
400,17,2,Sigma_1,2.73192938018497,0.682419536439365,-2.55807061981502,FALSE
400,17,2,Sigma_2,1.10922727118462,0.355731470548068,0.109227271184623,TRUE
400,17,2,Sigma_3,0.796411141326281,0.258463917680877,-0.203588858673719,TRUE
400,17,2,Sigma_4,5.05015865250946,1.07423613742461,-0.239841347490534,TRUE
400,17,2,Sigma_5,3.64192606947165,0.906608595111682,-1.64807393052835,TRUE
400,17,2,Sigma_6,0.945383546843309,0.221095391108588,-0.0546164531566907,TRUE
400,17,2,Sigma_7,5.43681892523165,1.37697016348544,0.146818925231655,TRUE
400,17,3,Sigma_1,3.17631019683092,0.85352709119807,-2.11368980316908,FALSE
400,17,3,Sigma_2,1.00632512491032,0.334482173013572,0.00632512491031623,TRUE
400,17,3,Sigma_3,0.809285027938931,0.274975658010282,-0.190714972061069,TRUE
400,17,3,Sigma_4,4.8964563671487,1.08638488998648,-0.393543632851297,TRUE
400,17,3,Sigma_5,3.26496466072809,0.864704291477088,-2.02503533927191,FALSE
400,17,3,Sigma_6,0.870756967232155,0.197313315544107,-0.129243032767845,TRUE
400,17,3,Sigma_7,6.03990269328435,1.38384757679941,0.749902693284353,TRUE
400,17,4,Sigma_1,3.94047232849874,0.992393772500844,-1.34952767150126,TRUE
400,17,4,Sigma_2,1.21124687855515,0.411550300547962,0.211246878555146,TRUE
400,17,4,Sigma_3,0.869753507766308,0.297903275748424,-0.130246492233692,TRUE
400,17,4,Sigma_4,5.09155880499137,1.08193247717683,-0.198441195008627,TRUE
400,17,4,Sigma_5,2.768155599573,0.665043288637149,-2.52184440042699,FALSE
400,17,4,Sigma_6,1.15632003483506,0.283373949693676,0.156320034835059,TRUE
400,17,4,Sigma_7,8.17219924937667,2.26293805524731,2.88219924937668,TRUE
400,17,5,Sigma_1,2.97992796520868,0.79277116600765,-2.31007203479132,FALSE
400,17,5,Sigma_2,1.11428172762211,0.368285145709309,0.114281727622114,TRUE
400,17,5,Sigma_3,0.880481046708759,0.293330232324242,-0.119518953291241,TRUE
400,17,5,Sigma_4,5.03855161057988,1.13297905916254,-0.251448389420124,TRUE
400,17,5,Sigma_5,3.71262966254142,0.868412519404522,-1.57737033745858,TRUE
400,17,5,Sigma_6,1.26220796644389,0.315154281458549,0.262207966443894,TRUE
400,17,5,Sigma_7,7.34027461423403,1.86090783423944,2.05027461423403,TRUE
400,18,1,Sigma_1,5.8830329052028,1.52219150321446,0.593032905202797,TRUE
400,18,1,Sigma_2,0.963182355599675,0.281541890420062,-0.0368176444003254,TRUE
400,18,1,Sigma_3,0.971573505706892,0.286880698576901,-0.0284264942931076,TRUE
400,18,1,Sigma_4,4.61612681674623,0.875674795815173,-0.673873183253765,TRUE
400,18,1,Sigma_5,4.58813895308952,1.00676854607186,-0.701861046910482,TRUE
400,18,1,Sigma_6,0.940251508423541,0.205081492804571,-0.0597484915764593,TRUE
400,18,1,Sigma_7,4.2617973022745,1.07464615179085,-1.0282026977255,TRUE
400,18,2,Sigma_1,5.7248634811087,1.40369285624152,0.434863481108705,TRUE
400,18,2,Sigma_2,0.934428671398279,0.288988554734143,-0.0655713286017212,TRUE
400,18,2,Sigma_3,1.04195424500836,0.306958225985228,0.0419542450083641,TRUE
400,18,2,Sigma_4,5.24235206697872,1.11231060388408,-0.0476479330212802,TRUE
400,18,2,Sigma_5,4.97364852267968,1.26278106778677,-0.31635147732032,TRUE
400,18,2,Sigma_6,0.890650868061727,0.207233343276339,-0.109349131938273,TRUE
400,18,2,Sigma_7,5.62369072996343,1.517131157745,0.333690729963431,TRUE
400,18,3,Sigma_1,7.62855869837385,1.85847157089752,2.33855869837385,TRUE
400,18,3,Sigma_2,0.965663073382805,0.29265794722973,-0.0343369266171947,TRUE
400,18,3,Sigma_3,0.91153432346974,0.268628498308788,-0.0884656765302603,TRUE
400,18,3,Sigma_4,4.55632076670006,0.851761077383112,-0.733679233299934,TRUE
400,18,3,Sigma_5,4.00108789200853,0.880614709444535,-1.28891210799147,TRUE
400,18,3,Sigma_6,1.0216115994859,0.226431729416667,0.021611599485903,TRUE
400,18,3,Sigma_7,3.93740513710909,1.05318653169028,-1.35259486289091,TRUE
400,18,4,Sigma_1,6.91299831571121,1.52818347631537,1.62299831571121,TRUE
400,18,4,Sigma_2,0.971002790139256,0.300189412984998,-0.0289972098607437,TRUE
400,18,4,Sigma_3,0.915369868231756,0.258741901905077,-0.0846301317682444,TRUE
400,18,4,Sigma_4,5.41120659294783,1.10920541725855,0.121206592947836,TRUE
400,18,4,Sigma_5,4.7335188444674,1.06353764791285,-0.556481155532595,TRUE
400,18,4,Sigma_6,1.04640475153884,0.239176945274046,0.0464047515388435,TRUE
400,18,4,Sigma_7,4.33993219112951,1.13018458451024,-0.950067808870489,TRUE
400,18,5,Sigma_1,5.60316481773957,1.39974895897115,0.31316481773957,TRUE
400,18,5,Sigma_2,0.738290117898062,0.228043885995151,-0.261709882101938,TRUE
400,18,5,Sigma_3,0.761171203451632,0.237971899407575,-0.238828796548368,TRUE
400,18,5,Sigma_4,6.43436535938849,1.36701428856247,1.14436535938849,TRUE
400,18,5,Sigma_5,3.89704324621631,0.940772545715748,-1.39295675378369,TRUE
400,18,5,Sigma_6,1.09562326609411,0.264095332075042,0.0956232660941128,TRUE
400,18,5,Sigma_7,4.23927734143151,1.23722998231313,-1.05072265856849,TRUE
400,19,1,Sigma_1,3.69832097210445,0.944240701965085,-1.59167902789555,TRUE
400,19,1,Sigma_2,0.837162888728068,0.292012940445323,-0.162837111271932,TRUE
400,19,1,Sigma_3,0.752739537812385,0.242275394567372,-0.247260462187615,TRUE
400,19,1,Sigma_4,5.596356433272,1.22919238916529,0.306356433271996,TRUE
400,19,1,Sigma_5,4.55142617057011,1.07166437777807,-0.738573829429887,TRUE
400,19,1,Sigma_6,0.902124158292634,0.232823033632614,-0.0978758417073659,TRUE
400,19,1,Sigma_7,3.11090205920955,0.784773147852592,-2.17909794079045,FALSE
400,19,2,Sigma_1,2.74151926209781,0.70226799920896,-2.54848073790219,FALSE
400,19,2,Sigma_2,0.718775821357004,0.25296635461258,-0.281224178642996,TRUE
400,19,2,Sigma_3,0.713073662402242,0.242409492315276,-0.286926337597758,TRUE
400,19,2,Sigma_4,5.19462831839628,1.07297279976792,-0.0953716816037229,TRUE
400,19,2,Sigma_5,4.87494267916912,1.16415260382683,-0.415057320830875,TRUE
400,19,2,Sigma_6,0.798306235785534,0.21501842148444,-0.201693764214466,TRUE
400,19,2,Sigma_7,3.24630246443647,0.864292987681691,-2.04369753556353,FALSE
400,19,3,Sigma_1,4.25614041409462,1.13693764882831,-1.03385958590538,TRUE
400,19,3,Sigma_2,0.902161880382799,0.283438085879618,-0.0978381196172008,TRUE
400,19,3,Sigma_3,0.767367480009379,0.251425405391528,-0.232632519990621,TRUE
400,19,3,Sigma_4,5.78334248950337,1.19643614345887,0.493342489503374,TRUE
400,19,3,Sigma_5,5.00905262233457,1.23978015604738,-0.280947377665433,TRUE
