N,seed_theta,seed_Y,K_candidate,fold,predictive_llk
800,4,3,6,1,-6830.32843814726
800,4,3,6,2,-6834.63522370558
800,4,3,6,3,-6827.00153063418
800,4,3,6,4,-6797.0646323183
800,4,3,6,5,-6809.54568814177
800,4,3,7,1,-6846.06664304881
800,4,3,7,2,-6849.2687033955
800,4,3,7,3,-6854.04623355774
800,4,3,7,4,-6845.19502115553
800,4,3,7,5,-6821.41317842699
800,4,3,8,1,-6848.97013887852
800,4,3,8,2,-6881.00164590632
800,4,3,8,3,-6893.02675447754
800,4,3,8,4,-6819.80565029541
800,4,3,8,5,-6842.87519942542
800,4,4,4,1,-6818.47146378417
800,4,4,4,2,-6752.33910699834
800,4,4,4,3,-6862.4289283803
800,4,4,4,4,-6828.83078809322
800,4,4,4,5,-6779.92930977199
800,4,4,5,1,-6744.64553045839
800,4,4,5,2,-6714.62593637636
800,4,4,5,3,-6837.94881417844
800,4,4,5,4,-6793.3993398107
800,4,4,5,5,-6759.34888108052
800,4,4,6,1,-6747.24600499803
800,4,4,6,2,-6720.1503028645
800,4,4,6,3,-6835.01716643962
800,4,4,6,4,-6790.41631348922
800,4,4,6,5,-6756.66683035038
800,4,4,7,1,-6758.3355502509
800,4,4,7,2,-6776.23816146851
800,4,4,7,3,-6844.42464661935
800,4,4,7,4,-6803.1683305827
800,4,4,7,5,-6790.53419936951
800,4,4,8,1,-6854.65102188874
800,4,4,8,2,-6750.55763941669
800,4,4,8,3,-6851.64828286403
800,4,4,8,4,-6807.29282987922
800,4,4,8,5,-6816.01052638103
800,4,5,4,1,-6877.63908080806
800,4,5,4,2,-6842.08709954857
800,4,5,4,3,-6847.86941328999
800,4,5,4,4,-6865.28058445271
800,4,5,4,5,-6860.98082214844
800,4,5,5,1,-6825.79821436595
800,4,5,5,2,-6800.0182064823
800,4,5,5,3,-6808.92847815719
800,4,5,5,4,-6820.96024620578
800,4,5,5,5,-6829.11619463834
800,4,5,6,1,-6809.38013420394
800,4,5,6,2,-6814.66813044427
800,4,5,6,3,-6794.96483328193
800,4,5,6,4,-6801.83238998185
800,4,5,6,5,-6817.64568668116
800,4,5,7,1,-6828.66192494594
800,4,5,7,2,-6800.8807626964
800,4,5,7,3,-6815.77327696043
800,4,5,7,4,-6819.39508173564
800,4,5,7,5,-6832.77472172538
800,4,5,8,1,-6836.02968974932
800,4,5,8,2,-6808.76782345556
800,4,5,8,3,-6820.96684532346
800,4,5,8,4,-6835.2337390075
800,4,5,8,5,-6850.97404841714
800,5,1,4,1,-6401.96310355567
800,5,1,4,2,-6446.26957285742
800,5,1,4,3,-6421.30864782809
800,5,1,4,4,-6512.29059194345
800,5,1,4,5,-6477.05801100181
800,5,1,5,1,-6382.11851547923
800,5,1,5,2,-6432.59127126367
800,5,1,5,3,-6527.7638119221
800,5,1,5,4,-6491.64395905521
800,5,1,5,5,-6457.08509736524
800,5,1,6,1,-6384.5216234229
800,5,1,6,2,-6425.96813477299
800,5,1,6,3,-6386.92605783672
800,5,1,6,4,-6495.19171246514
800,5,1,6,5,-6450.20894427884
800,5,1,7,1,-6396.46392228665
800,5,1,7,2,-6436.71374958573
800,5,1,7,3,-6403.62551620703
800,5,1,7,4,-6498.19544433719
800,5,1,7,5,-6478.66396905661
800,5,1,8,1,-6406.17880310155
800,5,1,8,2,-6458.20311814825
800,5,1,8,3,-6410.90508350913
800,5,1,8,4,-6511.62263831975
800,5,1,8,5,-6500.15912687614
800,5,2,4,1,-6492.56325804866
800,5,2,4,2,-6532.60298725988
800,5,2,4,3,-6494.181618638
800,5,2,4,4,-6536.5430268635
800,5,2,4,5,-6580.52774464624
800,5,2,5,1,-6529.18380369227
800,5,2,5,2,-6528.21902276338
800,5,2,5,3,-6497.90180511856
800,5,2,5,4,-6527.73264265585
800,5,2,5,5,-6674.95741154235
800,5,2,6,1,-6479.79592926997
800,5,2,6,2,-6529.11020175507
800,5,2,6,3,-6513.43040793311
800,5,2,6,4,-6581.75578360627
800,5,2,6,5,-6566.8087839001
800,5,2,7,1,-6495.68895107659
800,5,2,7,2,-6572.55739594421
800,5,2,7,3,-6560.94285424481
800,5,2,7,4,-6532.13863180267
800,5,2,7,5,-6605.20179382595
800,5,2,8,1,-6500.54648152436
800,5,2,8,2,-6557.98599429524
800,5,2,8,3,-6518.19551569151
800,5,2,8,4,-6542.7758042822
800,5,2,8,5,-6636.66402364133
800,5,3,4,1,-6443.84222696909
800,5,3,4,2,-6443.12441396153
800,5,3,4,3,-6495.65189237952
800,5,3,4,4,-6373.82069102698
800,5,3,4,5,-6450.78076057243
800,5,3,5,1,-6447.96601065567
800,5,3,5,2,-6403.61684301747
800,5,3,5,3,-6453.9831531016
800,5,3,5,4,-6377.00652660638
800,5,3,5,5,-6416.59884534422
800,5,3,6,1,-6416.4893629567
800,5,3,6,2,-6395.41461643439
800,5,3,6,3,-6463.38282900414
800,5,3,6,4,-6361.5866412483
800,5,3,6,5,-6449.68856916072
800,5,3,7,1,-6421.33239452656
800,5,3,7,2,-6434.03275222536
800,5,3,7,3,-6575.46515771277
800,5,3,7,4,-6482.10066215673
800,5,3,7,5,-6444.92886540328
800,5,3,8,1,-6441.80385390602
800,5,3,8,2,-6446.0013710523
800,5,3,8,3,-6467.78194822327
800,5,3,8,4,-6390.3270968878
800,5,3,8,5,-6443.7579687915
800,5,4,4,1,-6502.24111955595
800,5,4,4,2,-6496.82202259249
800,5,4,4,3,-6445.31952000304
800,5,4,4,4,-6446.69750430265
800,5,4,4,5,-6449.04658637654
800,5,4,5,1,-6532.90679523771
800,5,4,5,2,-6487.35836056422
800,5,4,5,3,-6429.95053776689
800,5,4,5,4,-6464.46457759871
800,5,4,5,5,-6435.31586571121
800,5,4,6,1,-6501.57814620769
800,5,4,6,2,-6468.05040688148
800,5,4,6,3,-6413.94641388382
800,5,4,6,4,-6430.42588633505
800,5,4,6,5,-6442.62616691954
800,5,4,7,1,-6537.73511466802
800,5,4,7,2,-6490.53021103541
800,5,4,7,3,-6528.08528843148
800,5,4,7,4,-6443.98231584644
800,5,4,7,5,-6504.62463446953
800,5,4,8,1,-6504.96876828525
800,5,4,8,2,-6492.95349380389
800,5,4,8,3,-6440.2670699534
800,5,4,8,4,-6459.21395565266
800,5,4,8,5,-6486.49429483965
800,5,5,4,1,-6471.22362441499
800,5,5,4,2,-6390.85794265757
800,5,5,4,3,-6460.00715597505
800,5,5,4,4,-6433.34652703025
800,5,5,4,5,-6449.21772963581
800,5,5,5,1,-6452.47148939086
800,5,5,5,2,-6397.97980775406
800,5,5,5,3,-6440.76330207769
800,5,5,5,4,-6415.78702754699
800,5,5,5,5,-6432.98269421111
800,5,5,6,1,-6468.55764509621
800,5,5,6,2,-6399.60662332183
800,5,5,6,3,-6443.08765381213
800,5,5,6,4,-6443.01013309237
800,5,5,6,5,-6456.40580943537
800,5,5,7,1,-6496.32077581193
800,5,5,7,2,-6439.99039440326
800,5,5,7,3,-6471.20082939069
800,5,5,7,4,-6430.98585805843
800,5,5,7,5,-6460.60878641758
800,5,5,8,1,-6494.53929626218
800,5,5,8,2,-6412.49552339617
800,5,5,8,3,-6466.87219470317
800,5,5,8,4,-6455.31545546943
800,5,5,8,5,-6482.59191738181
800,6,1,4,1,-6644.80001630114
800,6,1,4,2,-6592.75534067765
800,6,1,4,3,-6608.43416083855
800,6,1,4,4,-6658.04540995796
800,6,1,4,5,-6548.08218495487
800,6,1,5,1,-6561.60706954476
800,6,1,5,2,-6602.89594120617
800,6,1,5,3,-6500.19492937127
800,6,1,5,4,-6588.29112517947
800,6,1,5,5,-6534.18172934675
800,6,1,6,1,-6542.80935066179
800,6,1,6,2,-6595.69987356906
800,6,1,6,3,-6457.23364605524
800,6,1,6,4,-6560.91427043144
800,6,1,6,5,-6528.90957177222
800,6,1,7,1,-6548.46808695599
800,6,1,7,2,-6612.76086133726
800,6,1,7,3,-6468.65626994025
800,6,1,7,4,-6574.34797521065
800,6,1,7,5,-6539.61868201962
800,6,1,8,1,-6617.47470868742
800,6,1,8,2,-6622.05538158218
800,6,1,8,3,-6478.06767293521
800,6,1,8,4,-6607.20647790046
800,6,1,8,5,-6554.07997709048
800,6,2,4,1,-6544.16991118349
800,6,2,4,2,-6576.06687883298
800,6,2,4,3,-6598.40618299727
800,6,2,4,4,-6650.66054538905
800,6,2,4,5,-6579.61002672205
800,6,2,5,1,-6585.563949531
800,6,2,5,2,-6564.5263110379
800,6,2,5,3,-6560.10097729156
800,6,2,5,4,-6579.84084414757
800,6,2,5,5,-6554.97102058103
800,6,2,6,1,-6519.54114628979
800,6,2,6,2,-6527.92030016857
800,6,2,6,3,-6538.61797538291
800,6,2,6,4,-6562.19706158363
800,6,2,6,5,-6531.28699101005
800,6,2,7,1,-6538.38393659896
800,6,2,7,2,-6540.32046378547
800,6,2,7,3,-6562.40417685363
800,6,2,7,4,-6576.75211402706
800,6,2,7,5,-6523.90684359873
800,6,2,8,1,-6540.21390622004
800,6,2,8,2,-6599.60034310769
800,6,2,8,3,-6616.42512591072
800,6,2,8,4,-6585.2442539897
800,6,2,8,5,-6549.31418392867
800,6,3,4,1,-6587.49820974761
800,6,3,4,2,-6620.18388931135
800,6,3,4,3,-6692.64658445661
800,6,3,4,4,-6539.77134799335
800,6,3,4,5,-6563.68831952799
800,6,3,5,1,-6538.78635157184
800,6,3,5,2,-6590.49291559662
800,6,3,5,3,-6644.89544690824
800,6,3,5,4,-6552.12709597353
800,6,3,5,5,-6543.08128398874
800,6,3,6,1,-6510.31520897386
800,6,3,6,2,-6552.58934181082
800,6,3,6,3,-6618.45348113805
800,6,3,6,4,-6488.2710748209
800,6,3,6,5,-6547.98775554439
800,6,3,7,1,-6528.65583089791
800,6,3,7,2,-6619.38448669116
800,6,3,7,3,-6681.51303613477
800,6,3,7,4,-6520.39666760556
800,6,3,7,5,-6544.98746894881
800,6,3,8,1,-6541.43799887044
800,6,3,8,2,-6580.01528629498
800,6,3,8,3,-6638.03194031734
800,6,3,8,4,-6484.71655030849
800,6,3,8,5,-6533.67740216191
800,6,4,4,1,-6616.21166419951
800,6,4,4,2,-6569.40999293739
800,6,4,4,3,-6546.61675951589
800,6,4,4,4,-6620.06090050907
800,6,4,4,5,-6512.15630088424
800,6,4,5,1,-6602.28850694916
800,6,4,5,2,-6524.71281540348
800,6,4,5,3,-6542.54680862099
800,6,4,5,4,-6559.97216757796
800,6,4,5,5,-6488.7742337564
800,6,4,6,1,-6579.84684633869
800,6,4,6,2,-6590.06508848111
800,6,4,6,3,-6479.06536086975
800,6,4,6,4,-6533.25629592012
800,6,4,6,5,-6463.71766875858
800,6,4,7,1,-6588.28764369316
800,6,4,7,2,-6509.49185144108
800,6,4,7,3,-6502.00530909528
800,6,4,7,4,-6546.56600184646
800,6,4,7,5,-6478.88593475603
800,6,4,8,1,-6609.1870347018
800,6,4,8,2,-6555.71931202408
800,6,4,8,3,-6534.25498019559
800,6,4,8,4,-6558.13858743757
800,6,4,8,5,-6480.34353650009
800,6,5,4,1,-6551.57997520289
800,6,5,4,2,-6519.30415458926
800,6,5,4,3,-6657.11126688989
800,6,5,4,4,-6582.95152098159
800,6,5,4,5,-6578.06873789828
800,6,5,5,1,-6507.03309716372
800,6,5,5,2,-6461.82689772333
800,6,5,5,3,-6569.1078265543
800,6,5,5,4,-6552.56968238232
800,6,5,5,5,-6530.16355724698
800,6,5,6,1,-6465.37556292736
800,6,5,6,2,-6477.5485485822
800,6,5,6,3,-6598.08460852588
800,6,5,6,4,-6525.62197751543
800,6,5,6,5,-6594.99946370031
800,6,5,7,1,-6470.38358912157
800,6,5,7,2,-6445.5649983596
800,6,5,7,3,-6584.82400226266
800,6,5,7,4,-6538.20409601928
800,6,5,7,5,-6524.04454069074
800,6,5,8,1,-6514.86205132155
800,6,5,8,2,-6459.15268964756
800,6,5,8,3,-6619.28543085364
800,6,5,8,4,-6567.35366067165
800,6,5,8,5,-6528.45152686893
800,7,1,4,1,-6774.20666970006
800,7,1,4,2,-6777.64326622488
800,7,1,4,3,-6836.31076788349
800,7,1,4,4,-6796.59770178796
800,7,1,4,5,-6792.39414116663
800,7,1,5,1,-6760.37996076255
800,7,1,5,2,-6786.1071313808
800,7,1,5,3,-6822.9116094368
800,7,1,5,4,-6812.53436129766
800,7,1,5,5,-6771.78576644363
800,7,1,6,1,-6731.39586158671
800,7,1,6,2,-6715.62986704716
800,7,1,6,3,-6793.97330815026
800,7,1,6,4,-6749.16689567073
800,7,1,6,5,-6761.64604959085
800,7,1,7,1,-6743.92039749012
800,7,1,7,2,-6723.63668965951
800,7,1,7,3,-6843.35133564507
800,7,1,7,4,-6783.76830848408
800,7,1,7,5,-6750.98240870055
800,7,1,8,1,-6754.4577768381
800,7,1,8,2,-6738.40938101186
800,7,1,8,3,-6823.44621274241
800,7,1,8,4,-6790.78378499057
800,7,1,8,5,-6773.49591554648
800,7,2,4,1,-6768.04201003353
800,7,2,4,2,-6768.30154102288
800,7,2,4,3,-6761.4013455856
800,7,2,4,4,-6828.95615824406
800,7,2,4,5,-6807.720256015
800,7,2,5,1,-6752.13331644709
800,7,2,5,2,-6757.85401284739
800,7,2,5,3,-6737.55830376379
800,7,2,5,4,-6811.51308438768
800,7,2,5,5,-6788.47905691773
800,7,2,6,1,-6714.82173253305
800,7,2,6,2,-6764.59574487021
800,7,2,6,3,-6716.38789766167
800,7,2,6,4,-6819.43684764924
800,7,2,6,5,-6748.90260143047
800,7,2,7,1,-6765.99896361021
800,7,2,7,2,-6748.16344751436
800,7,2,7,3,-6728.23356552482
800,7,2,7,4,-6795.85156498261
800,7,2,7,5,-6766.50232021792
800,7,2,8,1,-6744.53937588317
800,7,2,8,2,-6763.91270382449
800,7,2,8,3,-6748.24099347031
800,7,2,8,4,-6800.66871522796
800,7,2,8,5,-6798.09599095536
800,7,3,4,1,-6701.66586599726
800,7,3,4,2,-6720.53791915833
800,7,3,4,3,-6696.8810583136
800,7,3,4,4,-6674.97907771044
800,7,3,4,5,-6759.94156782809
800,7,3,5,1,-6671.24235636972
800,7,3,5,2,-6703.86960127139
800,7,3,5,3,-6676.41727008292
800,7,3,5,4,-6638.89755291789
800,7,3,5,5,-6721.34767577685
800,7,3,6,1,-6652.49702579301
800,7,3,6,2,-6693.70159718187
800,7,3,6,3,-6666.68739269579
800,7,3,6,4,-6620.1233119801
800,7,3,6,5,-6790.55398970089
800,7,3,7,1,-6677.16781914842
800,7,3,7,2,-6710.28387745772
800,7,3,7,3,-6715.9899370463
800,7,3,7,4,-6630.14263956591
800,7,3,7,5,-6740.56997968584
800,7,3,8,1,-6677.65723606972
800,7,3,8,2,-6720.64085610731
800,7,3,8,3,-6727.47423574821
800,7,3,8,4,-6665.97238174236
800,7,3,8,5,-6769.68716188135
800,7,4,4,1,-6722.07938477887
800,7,4,4,2,-6755.86951016592
800,7,4,4,3,-6768.61224973445
800,7,4,4,4,-6732.96106901138
800,7,4,4,5,-6731.45245442328
800,7,4,5,1,-6717.74699128521
800,7,4,5,2,-6727.71510676933
800,7,4,5,3,-6721.05067656816
800,7,4,5,4,-6728.50658664392
800,7,4,5,5,-6705.98025627831
800,7,4,6,1,-6673.92988899311
800,7,4,6,2,-6697.8929310868
800,7,4,6,3,-6700.73350261132
800,7,4,6,4,-6699.64267735176
800,7,4,6,5,-6725.09231211769
800,7,4,7,1,-6686.48812487041
800,7,4,7,2,-6774.66892621941
800,7,4,7,3,-6758.8320470707
800,7,4,7,4,-6709.65313011805
800,7,4,7,5,-6701.34162709074
800,7,4,8,1,-6714.06120973623
800,7,4,8,2,-6724.00912159
800,7,4,8,3,-6722.24761667994
800,7,4,8,4,-6721.89036048042
800,7,4,8,5,-6714.8111101819
800,7,5,4,1,-6705.34007996369
800,7,5,4,2,-6721.18774827298
800,7,5,4,3,-6755.64970530714
800,7,5,4,4,-6725.40931517326
800,7,5,4,5,-6844.53212603814
800,7,5,5,1,-6686.7827548685
800,7,5,5,2,-6698.62573970806
800,7,5,5,3,-6716.2033022318
800,7,5,5,4,-6699.35036060414
800,7,5,5,5,-6837.57801815462
800,7,5,6,1,-6651.87559496972
800,7,5,6,2,-6673.07487857498
800,7,5,6,3,-6684.15769841729
800,7,5,6,4,-6669.51202107982
800,7,5,6,5,-6814.36030578815
800,7,5,7,1,-6663.00538176156
800,7,5,7,2,-6683.81520729409
800,7,5,7,3,-6697.78077147875
800,7,5,7,4,-6682.38575352617
800,7,5,7,5,-6824.05768583671
800,7,5,8,1,-6674.12256375532
800,7,5,8,2,-6710.53102366832
800,7,5,8,3,-6716.34905542616
800,7,5,8,4,-6695.05427936194
800,7,5,8,5,-6839.25328378544
800,8,1,4,1,-6407.77883207222
800,8,1,4,2,-6402.24254533576
800,8,1,4,3,-6416.11056441178
800,8,1,4,4,-6450.80069827008
800,8,1,4,5,-6401.46573311127
800,8,1,5,1,-6403.03733144928
800,8,1,5,2,-6395.00656693539
800,8,1,5,3,-6416.02179951082
800,8,1,5,4,-6454.5051595306
800,8,1,5,5,-6399.10614693461
800,8,1,6,1,-6401.42611991986
800,8,1,6,2,-6469.52433331626
800,8,1,6,3,-6406.1349741902
800,8,1,6,4,-6471.599028809
800,8,1,6,5,-6412.97190380507
800,8,1,7,1,-6441.3020170795
800,8,1,7,2,-6430.95335795064
800,8,1,7,3,-6426.35566499722
800,8,1,7,4,-6478.27389410811
800,8,1,7,5,-6409.56863254127
800,8,1,8,1,-6456.65423447307
800,8,1,8,2,-6421.08764119392
800,8,1,8,3,-6453.5125652127
800,8,1,8,4,-6488.29283432148
800,8,1,8,5,-6419.54620957062
800,8,2,4,1,-6412.59626528866
800,8,2,4,2,-6401.83177964265
800,8,2,4,3,-6436.29169423109
800,8,2,4,4,-6463.83002700551
800,8,2,4,5,-6340.186836431
800,8,2,5,1,-6414.16973858064
800,8,2,5,2,-6399.88075019187
800,8,2,5,3,-6440.92991295509
800,8,2,5,4,-6427.22109809356
800,8,2,5,5,-6358.98021945329
800,8,2,6,1,-6407.39404392302
800,8,2,6,2,-6400.33922968604
800,8,2,6,3,-6433.31388768592
800,8,2,6,4,-6374.97578066247
800,8,2,6,5,-6331.21494176497
800,8,2,7,1,-6443.18887630359
800,8,2,7,2,-6429.74023637341
800,8,2,7,3,-6445.24937434798
800,8,2,7,4,-6375.35537362282
800,8,2,7,5,-6400.4436690567
800,8,2,8,1,-6442.98822750469
800,8,2,8,2,-6414.18588757064
800,8,2,8,3,-6499.15154377294
800,8,2,8,4,-6401.43033524307
800,8,2,8,5,-6354.91051894845
800,8,3,4,1,-6290.67190375807
800,8,3,4,2,-6351.02144750118
800,8,3,4,3,-6446.93579760498
800,8,3,4,4,-6391.29193257233
800,8,3,4,5,-6456.02038746878
800,8,3,5,1,-6292.4612396987
800,8,3,5,2,-6353.95830782128
800,8,3,5,3,-6433.17275374879
800,8,3,5,4,-6377.97878674848
800,8,3,5,5,-6488.50952456676
800,8,3,6,1,-6303.91226470251
800,8,3,6,2,-6379.25939537807
800,8,3,6,3,-6444.48542331452
800,8,3,6,4,-6379.66857835938
800,8,3,6,5,-6497.229432226
800,8,3,7,1,-6393.35873393014
800,8,3,7,2,-6357.08361437726
800,8,3,7,3,-6448.28658616227
800,8,3,7,4,-6411.52665205126
800,8,3,7,5,-6464.99387891335
800,8,3,8,1,-6323.0586177271
800,8,3,8,2,-6372.55477083027
800,8,3,8,3,-6454.23966420733
800,8,3,8,4,-6409.00361291549
800,8,3,8,5,-6430.19025337053
800,8,4,4,1,-6399.47385473188
800,8,4,4,2,-6416.02357682982
800,8,4,4,3,-6341.8992876984
800,8,4,4,4,-6479.76597973131
800,8,4,4,5,-6447.19431052787
800,8,4,5,1,-6412.23790792768
800,8,4,5,2,-6381.71687317345
800,8,4,5,3,-6350.68059379373
800,8,4,5,4,-6380.77992541214
800,8,4,5,5,-6460.14446798078
800,8,4,6,1,-6356.07308604951
800,8,4,6,2,-6394.97032650557
800,8,4,6,3,-6373.04876645537
800,8,4,6,4,-6401.4398093677
800,8,4,6,5,-6444.78661818118
800,8,4,7,1,-6369.37861291139
800,8,4,7,2,-6387.30519483597
800,8,4,7,3,-6356.21772807689
800,8,4,7,4,-6405.89292347904
800,8,4,7,5,-6468.59255188864
800,8,4,8,1,-6382.13010429935
800,8,4,8,2,-6398.79040648117
800,8,4,8,3,-6387.96702540698
800,8,4,8,4,-6400.05322468603
800,8,4,8,5,-6464.299135036
800,8,5,4,1,-6545.44095753298
800,8,5,4,2,-6497.94328240289
800,8,5,4,3,-6470.70505459383
800,8,5,4,4,-6482.51248505932
800,8,5,4,5,-6345.31381352096
800,8,5,5,1,-6462.75113175265
800,8,5,5,2,-6433.64872338054
800,8,5,5,3,-6470.57853531539
800,8,5,5,4,-6474.45065445006
800,8,5,5,5,-6335.53864266868
800,8,5,6,1,-6451.40648908661
800,8,5,6,2,-6427.45822818308
800,8,5,6,3,-6457.04422389811
800,8,5,6,4,-6396.90573824647
800,8,5,6,5,-6343.22207001463
800,8,5,7,1,-6476.42758500057
800,8,5,7,2,-6436.33650063648
800,8,5,7,3,-6512.46656999529
800,8,5,7,4,-6415.72430010346
800,8,5,7,5,-6343.97207650478
800,8,5,8,1,-6477.52545584741
800,8,5,8,2,-6467.55644516931
800,8,5,8,3,-6485.47094984901
800,8,5,8,4,-6441.54097914858
800,8,5,8,5,-6356.00653714845
800,9,1,4,1,-6640.44116172808
800,9,1,4,2,-6699.5321797399
800,9,1,4,3,-6586.17200481676
800,9,1,4,4,-6645.90319324835
800,9,1,4,5,-6616.25883726691
800,9,1,5,1,-6608.69211662951
800,9,1,5,2,-6664.44004549796
800,9,1,5,3,-6599.58915525364
800,9,1,5,4,-6622.48373316698
800,9,1,5,5,-6587.12127701588
800,9,1,6,1,-6575.21949045829
800,9,1,6,2,-6617.14752716596
800,9,1,6,3,-6542.71031741135
800,9,1,6,4,-6597.52698327053
800,9,1,6,5,-6573.88577033451
800,9,1,7,1,-6589.0036263273
800,9,1,7,2,-6625.93846119922
800,9,1,7,3,-6549.55231198767
800,9,1,7,4,-6608.38331936057
800,9,1,7,5,-6577.91892268362
800,9,1,8,1,-6614.87903219179
800,9,1,8,2,-6656.97727720839
800,9,1,8,3,-6585.73561472348
800,9,1,8,4,-6613.82730889901
800,9,1,8,5,-6655.10229675837
800,9,2,4,1,-6549.28944532564
800,9,2,4,2,-6576.31501864859
800,9,2,4,3,-6669.1288443402
800,9,2,4,4,-6600.54772494882
800,9,2,4,5,-6598.14590521199
800,9,2,5,1,-6513.91784029022
800,9,2,5,2,-6556.03047234249
800,9,2,5,3,-6651.72175429854
800,9,2,5,4,-6573.84436944997
800,9,2,5,5,-6575.00230732634
800,9,2,6,1,-6477.67658103719
800,9,2,6,2,-6534.14634786682
800,9,2,6,3,-6626.56566672195
800,9,2,6,4,-6553.09760610536
800,9,2,6,5,-6538.55471697044
800,9,2,7,1,-6488.74914520713
800,9,2,7,2,-6560.81422410866
800,9,2,7,3,-6639.87774545583
800,9,2,7,4,-6565.19156886195
800,9,2,7,5,-6550.28702962674
800,9,2,8,1,-6504.8147285107
800,9,2,8,2,-6573.77844719403
800,9,2,8,3,-6647.15878030817
800,9,2,8,4,-6604.08331018557
800,9,2,8,5,-6566.62300596401
800,9,3,4,1,-6642.05985330805
800,9,3,4,2,-6632.8553106036
800,9,3,4,3,-6565.75424636477
800,9,3,4,4,-6634.24184810629
800,9,3,4,5,-6522.6746767896
800,9,3,5,1,-6624.57384998334
800,9,3,5,2,-6601.01193308441
800,9,3,5,3,-6545.58542394088
800,9,3,5,4,-6592.97886293212
800,9,3,5,5,-6494.19542066971
800,9,3,6,1,-6599.66615715357
800,9,3,6,2,-6575.3913076333
800,9,3,6,3,-6576.39136151797
800,9,3,6,4,-6608.81731762138
800,9,3,6,5,-6545.89035077785
800,9,3,7,1,-6611.2951208193
800,9,3,7,2,-6597.64918072603
800,9,3,7,3,-6536.94124348226
800,9,3,7,4,-6574.99193701295
800,9,3,7,5,-6492.94560652827
800,9,3,8,1,-6690.65700934102
800,9,3,8,2,-6611.43835245512
800,9,3,8,3,-6595.07832948815
800,9,3,8,4,-6585.75716135103
800,9,3,8,5,-6501.24966971014
800,9,4,4,1,-6491.17009128386
800,9,4,4,2,-6544.48467456677
800,9,4,4,3,-6575.77792650202
800,9,4,4,4,-6521.73836108565
800,9,4,4,5,-6580.06393917385
800,9,4,5,1,-6458.61066911521
800,9,4,5,2,-6494.60833204528
800,9,4,5,3,-6544.47673116363
800,9,4,5,4,-6481.1663565283
800,9,4,5,5,-6553.41804096672
800,9,4,6,1,-6471.92708385595
800,9,4,6,2,-6545.01732352064
800,9,4,6,3,-6522.38021417829
800,9,4,6,4,-6549.12816249216
800,9,4,6,5,-6507.21928570155
800,9,4,7,1,-6445.88246718379
800,9,4,7,2,-6485.62613537694
800,9,4,7,3,-6534.94831261651
800,9,4,7,4,-6482.36003418661
800,9,4,7,5,-6606.15849166693
800,9,4,8,1,-6480.53248963563
800,9,4,8,2,-6497.978782578
800,9,4,8,3,-6546.20727401411
800,9,4,8,4,-6525.94279338829
800,9,4,8,5,-6529.52166917455
800,9,5,4,1,-6567.25486538725
800,9,5,4,2,-6560.65344029333
800,9,5,4,3,-6585.23243693063
800,9,5,4,4,-6629.787623417
800,9,5,4,5,-6577.09618804297
800,9,5,5,1,-6549.95547313061
800,9,5,5,2,-6520.80905727559
800,9,5,5,3,-6571.08845816148
800,9,5,5,4,-6598.26606235542
800,9,5,5,5,-6556.38204848094
800,9,5,6,1,-6521.92152243809
800,9,5,6,2,-6503.52149680534
800,9,5,6,3,-6591.27527885995
800,9,5,6,4,-6578.74848944936
800,9,5,6,5,-6531.68729904709
800,9,5,7,1,-6587.18566157415
800,9,5,7,2,-6530.35122848132
800,9,5,7,3,-6566.81695447944
800,9,5,7,4,-6592.38129236514
800,9,5,7,5,-6580.36459595293
800,9,5,8,1,-6546.76010605048
800,9,5,8,2,-6534.26184368913
800,9,5,8,3,-6607.32752264691
800,9,5,8,4,-6603.14103316256
800,9,5,8,5,-6555.27167233192
800,10,1,4,1,-6576.23161780139
800,10,1,4,2,-6594.68535665618
800,10,1,4,3,-6491.59296456549
800,10,1,4,4,-6686.6516221142
800,10,1,4,5,-6619.87257724479
800,10,1,5,1,-6542.79744314827
800,10,1,5,2,-6568.55622456816
800,10,1,5,3,-6465.36728749057
800,10,1,5,4,-6657.85666075468
800,10,1,5,5,-6580.50439558554
800,10,1,6,1,-6574.3427869815
800,10,1,6,2,-6564.82359413224
800,10,1,6,3,-6459.6401849149
800,10,1,6,4,-6650.56922686197
800,10,1,6,5,-6581.33559004892
800,10,1,7,1,-6564.52759363696
800,10,1,7,2,-6579.32661600082
800,10,1,7,3,-6479.50013558408
800,10,1,7,4,-6672.19323751803
800,10,1,7,5,-6592.51427062974
800,10,1,8,1,-6585.96515902417
800,10,1,8,2,-6590.87897149341
800,10,1,8,3,-6472.96917301282
800,10,1,8,4,-6679.73730832318
800,10,1,8,5,-6623.94928700837
800,10,2,4,1,-6559.31159929355
800,10,2,4,2,-6577.15408973169
800,10,2,4,3,-6579.50352697245
800,10,2,4,4,-6556.49370239696
800,10,2,4,5,-6590.83972949379
800,10,2,5,1,-6535.80222204318
800,10,2,5,2,-6536.87870662975
800,10,2,5,3,-6552.77258013018
800,10,2,5,4,-6520.76366153643
800,10,2,5,5,-6558.30575193053
800,10,2,6,1,-6526.25365099707
800,10,2,6,2,-6536.84607631179
800,10,2,6,3,-6635.91186144745
800,10,2,6,4,-6512.03014739587
800,10,2,6,5,-6549.395270568
800,10,2,7,1,-6548.20410581317
800,10,2,7,2,-6554.20532680539
800,10,2,7,3,-6562.52914719359
800,10,2,7,4,-6565.78366134024
800,10,2,7,5,-6560.43660951303
